fish_id,species,common_name,kingdom,phylum,class,order,family,genus,status,feeding_type,temp_max,weight_max,length_max,temp_pref_min,temp_pref_max,temp_range_min,temp_range_max,trophic_lvl_estimate_min,trophic_lvl_estimate_max,trophic_lvl,fecundity_mean,fecundity_min,fecundity_max,waterbody_name,wb_ph_min,wb_ph_max,wb_salinity_min,wb_salinity_max,wb_do_min,wb_do_max,wb_bod_min,wb_bod_max,wb_turbidity_min,wb_turbidity_max,wb_temp_min,wb_temp_max
F0581,Protochondrostoma genei,South European Nase / Lasca,Animalia,Chordata,Actinopterygii,Cypriniformes,Leuciscidae,Protochondrostoma,invasive,grazer,,,20,,,,,,,2.72,,,,"Po River Basin, Italy",7.6,7.6,0.2,0.2,7.0,7.0,,,,,14.0,20.0
F0581,Protochondrostoma genei,South European Nase / Lasca,Animalia,Chordata,Actinopterygii,Cypriniformes,Leuciscidae,Protochondrostoma,invasive,grazer,,,20,,,,,,,2.72,,,,"Adige River, Italy",7.5,7.5,0.2,0.2,6.9,6.9,,,,,13.0,19.0
F0582,Pseudochondrostoma polylepis,Iberian nase,Animalia,Chordata,Actinopterygii,Cypriniformes,Leuciscidae,Pseudochondrostoma,invasive,grazer,6,,40,,,,,,,2.54,,,,"Castelo do Bode Reservoir, Portugal",7.4,7.4,0.2,0.2,7.1,7.1,2.2,2.2,4.5,4.5,14.0,22.0
F0582,Pseudochondrostoma polylepis,Iberian nase,Animalia,Chordata,Actinopterygii,Cypriniformes,Leuciscidae,Pseudochondrostoma,established,grazer,6,,40,,,,,,,2.54,,,,"Aguieira Reservoir, Portugal",7.5,7.5,0.2,0.2,6.9,6.9,2.0,2.0,5.0,5.0,13.0,21.0
F0582,Pseudochondrostoma polylepis,Iberian nase,Animalia,Chordata,Actinopterygii,Cypriniformes,Leuciscidae,Pseudochondrostoma,established,grazer,6,,40,,,,,,,2.54,,,,"Tagus River (Middle Reach), Spain",7.6,7.6,0.2,0.2,7.0,7.0,,,,,14.0,22.0
F0583,Puntigrus tetrazona,Sumatra barb,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Puntigrus,invasive,omnivore,,,,20,26,6.0,6.0,,,2.87,,,,"Kelekar River, Indonesia",6.8,6.8,0.2,0.2,6.9,6.9,,,,,25.0,28.0
F0583,Puntigrus tetrazona,Sumatra barb,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Puntigrus,invasive,omnivore,,,,20,26,6.0,6.0,,,2.87,,,,"Musi River Basin, Indonesia",6.5,7.0,0.2,0.2,6.8,7.2,,,,,24.0,28.0
F0584,Puntius titteya,Cherry barb,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Puntius,invasive,omnivore,,,,23,27,5.0,5.0,2.8,2.8,,,,300.0,"Kelani River Basin, Sri Lanka",6.5,7.0,0.2,0.2,6.8,7.2,,,,,23.0,27.0
F0584,Puntius titteya,Cherry barb,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Puntius,invasive,omnivore,,,,23,27,5.0,5.0,2.8,2.8,,,,300.0,"Nilwala River Basin, Sri Lanka",6.4,6.9,0.2,0.2,6.7,7.1,,,,,23.0,27.0
F0585,Relictus solitarius,Relict dace,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Relictus,established,omnivore,,,,,,,,2.4,2.4,,,,,"Franklin Lake, USA",7.6,7.6,0.3,0.3,6.8,6.8,,,,,16.0,22.0
F0585,Relictus solitarius,Relict dace,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Relictus,established,omnivore,,,,,,,,2.4,2.4,,,,,"Gale Lake Basin, USA",7.5,7.5,0.3,0.3,6.9,6.9,,,,,15.0,21.0
F0585,Relictus solitarius,Relict dace,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Relictus,established,omnivore,,,,,,,,2.4,2.4,,,,,"Waring Springs, USA",,,,,,,,,,,,
F0585,Relictus solitarius,Relict dace,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Relictus,established,omnivore,,,,,,,,2.4,2.4,,,,,"Steptoe Valley Ponds, USA",7.4,7.4,0.3,0.3,6.7,6.7,,,,,16.0,22.0
F0586,Rhinichthys atratulus,Blacknose dace,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Rhinichthys,established,insectivore,,,,0,29,29.0,29.0,,,3.05,,,2674.0,"Susquehanna River Headwaters, USA",7.2,7.2,0.2,0.2,7.0,7.0,1.8,1.8,2.5,2.5,12.0,20.0
F0586,Rhinichthys atratulus,Blacknose dace,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Rhinichthys,established,insectivore,,,,0,29,29.0,29.0,,,3.05,,,2674.0,"Allegheny River Tributaries, USA",7.4,7.4,0.2,0.2,6.9,6.9,2.0,2.0,3.0,3.0,11.0,19.0
F0586,Rhinichthys atratulus,Blacknose dace,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Rhinichthys,established,insectivore,,,,0,29,29.0,29.0,,,3.05,,,2674.0,"Lake Ontario Tributaries, Canada",7.3,7.3,0.2,0.2,7.1,7.1,,,,,10.0,18.0
F0587,Rhinichthys cataractae,Longnose dace,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Rhinichthys,invasive,predator,,,,4,16,12.0,12.0,,,3.2,1272.25,677.5,1867.0,"Lake Ontario Tributaries, Canada",7.3,7.3,0.2,0.2,7.1,7.1,,,,,10.0,18.0
F0587,Rhinichthys cataractae,Longnose dace,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Rhinichthys,established,predator,,,,4,16,12.0,12.0,,,3.2,1272.25,677.5,1867.0,"Mackenzie River Drainage, Canada",7.2,7.2,0.2,0.2,6.9,6.9,,,,,4.0,16.0
F0588,Rhinichthys osculus,Speckled dace,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Rhinichthys,invasive,insectivore,,,,9,11,3.0,3.0,,,2.93,,,,"Webber Lake, USA",7.2,7.2,0.2,0.2,7.0,7.0,,,,,10.0,16.0
F0588,Rhinichthys osculus,Speckled dace,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Rhinichthys,established,insectivore,,,,9,11,3.0,3.0,,,2.93,,,,"Ruby Marsh Ruby Lake, USA",7.4,7.4,0.3,0.3,6.8,6.8,,,,,12.0,18.0
F0589,Rhodeus amarus,European bitterling,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Rhodeus,established,omnivore,5,,10,,,,,,,2.95,117.5,60.0,175.0,"Lake Balaton, Hungary",7.8,7.8,0.2,0.2,7.2,7.2,2.1,2.1,3.5,3.5,18.0,24.0
F0589,Rhodeus amarus,European bitterling,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Rhodeus,established,omnivore,5,,10,,,,,,,2.95,117.5,60.0,175.0,"Lake Constance, Germany",7.6,7.6,0.2,0.2,7.0,7.0,2.0,2.0,2.8,2.8,16.0,22.0
F0589,Rhodeus amarus,European bitterling,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Rhodeus,established,omnivore,5,,10,,,,,,,2.95,117.5,60.0,175.0,"Drava River Oxbows, Croatia",7.4,7.4,0.2,0.2,6.9,6.9,,,,,17.0,23.0
F0589,Rhodeus amarus,European bitterling,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Rhodeus,established,omnivore,5,,10,,,,,,,2.95,117.5,60.0,175.0,"Vistula River Backwaters, Poland",7.5,7.5,0.2,0.2,7.1,7.1,,,,,16.0,22.0
F0589,Rhodeus amarus,European bitterling,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Rhodeus,established,omnivore,5,,10,,,,,,,2.95,117.5,60.0,175.0,"Danube Canal, Austria",7.6,7.6,0.2,0.2,7.0,7.0,,,,,17.0,23.0
F0590,Rhodeus ocellatus,Rosy bitterling,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Rhodeus,invasive,omnivore,,,3.7,18,24,6.0,6.0,2.5,2.5,2,,,,"Lake Biwa, Japan",7.2,7.2,0.2,0.2,7.0,7.0,1.8,1.8,2.5,2.5,18.0,24.0
F0590,Rhodeus ocellatus,Rosy bitterling,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Rhodeus,established,omnivore,,,3.7,18,24,6.0,6.0,2.5,2.5,2,,,,"Yangtze River Floodplain Lakes, China",6.8,7.0,0.2,0.2,6.8,7.2,,,,,18.0,24.0
F0590,Rhodeus ocellatus,Rosy bitterling,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Rhodeus,established,omnivore,,,3.7,18,24,6.0,6.0,2.5,2.5,2,,,,"Tainan Irrigation Canals, Taiwan",6.9,6.9,0.2,0.2,6.9,6.9,,,,,20.0,25.0
F0591,Rhodeus sericeus,Bitterling,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Rhodeus,other,grazer,,,9.25,18,21,3.0,3.0,,,2.11,300,100.0,500.0,"Lake Khanka, Russia/China",6.8,7.2,0.2,0.2,6.8,7.2,,,,,18.0,21.0
F0591,Rhodeus sericeus,Bitterling,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Rhodeus,other,grazer,,,9.25,18,21,3.0,3.0,,,2.11,300,100.0,500.0,"Amur River Basin, Russia",6.5,7.0,0.2,0.2,6.7,7.1,,,,,18.0,21.0
F0592,Richardsonius balteatus,Redside shiner,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Richardsonius,invasive,predator,,,,,,,,,,3.410000086,2215.5,829.0,3602.0,"Ross Lake, USA",7.4,7.4,0.2,0.2,7.0,7.0,,,,,12.0,18.0
F0592,Richardsonius balteatus,Redside shiner,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Richardsonius,established,predator,,,,,,,,,,3.410000086,2215.5,829.0,3602.0,"Sixteenmile Lake, USA",7.5,7.5,0.2,0.2,6.9,6.9,,,,,11.0,17.0
F0593,Sander canadensis,Sauger,Animalia,Chordata,Actinopterygii,Perciformes,Percidae,Sander,invasive,predator,15.5,,26,,30,,,,,4.06,,,210000.0,"Lake Erie, USA/Canada",7.8,7.8,0.2,0.2,7.2,7.2,2.0,2.0,4.5,4.5,18.0,22.0
F0593,Sander canadensis,Sauger,Animalia,Chordata,Actinopterygii,Perciformes,Percidae,Sander,established,predator,15.5,,26,,30,,,,,4.06,,,210000.0,"Mississippi River, USA",7.6,7.6,0.2,0.2,6.8,7.2,2.2,2.2,5.0,5.0,17.0,21.0
F0593,Sander canadensis,Sauger,Animalia,Chordata,Actinopterygii,Perciformes,Percidae,Sander,established,predator,15.5,,26,,30,,,,,4.06,,,210000.0,"Lake Winnebago, USA",7.5,7.5,0.2,0.2,6.9,6.9,,,,,16.0,20.0
F0594,Schilbe mystus,African butter catfish,Animalia,Chordata,Actinopterygii,Siluriformes,Schilbeidae,Schilbe,established,predator,7,,32.4,23,27,5.0,5.0,,,3.28,20290,13905.0,26675.0,"Lake Chad, Chad/Nigeria/Cameroon",7.5,7.5,0.3,0.3,6.8,7.2,,,,,23.0,27.0
F0594,Schilbe mystus,African butter catfish,Animalia,Chordata,Actinopterygii,Siluriformes,Schilbeidae,Schilbe,established,predator,7,,32.4,23,27,5.0,5.0,,,3.28,20290,13905.0,26675.0,"Nile River Basin, Egypt/Sudan",7.2,7.2,0.2,0.2,6.9,7.1,,,,,23.0,27.0
F0595,Semotilus atromaculatus,Creek chub,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Semotilus,invasive,predator,10.5,,24.3,1,30,30.0,30.0,,,3.21,,,2255.0,"Lake Ontario Tributaries, Canada",7.3,7.3,0.2,0.2,7.1,7.1,,,,,10.0,18.0
F0595,Semotilus atromaculatus,Creek chub,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Semotilus,established,predator,10.5,,24.3,1,30,30.0,30.0,,,3.21,,,2255.0,"Upper Pecos River, USA",7.4,7.4,0.2,0.2,6.9,6.9,,,,,12.0,20.0
F0595,Semotilus atromaculatus,Creek chub,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Semotilus,established,predator,10.5,,24.3,1,30,30.0,30.0,,,3.21,,,2255.0,"Clear Creek, Colorado, USA",7.5,7.5,0.2,0.2,6.8,6.8,,,,,11.0,19.0
F0596,Serrasalmus rhombeus,Redeye piranha,Animalia,Chordata,Actinopterygii,Characiformes,Characidae,Serrasalmus,invasive,predator,,,,23,27,5.0,5.0,,,3.57,,,,"Lake Janauacá, Brazil",6.0,6.8,0.2,0.2,6.5,7.0,,,,,24.0,27.0
F0596,Serrasalmus rhombeus,Redeye piranha,Animalia,Chordata,Actinopterygii,Characiformes,Characidae,Serrasalmus,established,predator,,,,23,27,5.0,5.0,,,3.57,,,,"Lake Tefé, Brazil",6.2,6.9,0.2,0.2,6.8,7.2,,,,,23.0,27.0
F0596,Serrasalmus rhombeus,Redeye piranha,Animalia,Chordata,Actinopterygii,Characiformes,Characidae,Serrasalmus,established,predator,,,,23,27,5.0,5.0,,,3.57,,,,"Igarapé do Cajueiro, Brazil",,,,,,,,,,,23.0,27.0
F0596,Serrasalmus rhombeus,Redeye piranha,Animalia,Chordata,Actinopterygii,Characiformes,Characidae,Serrasalmus,established,predator,,,,23,27,5.0,5.0,,,3.57,,,,"Rio Xingu Basin, Brazil",5.8,7.0,0.2,0.2,6.7,7.1,,,,,23.0,27.0
F0597,Siphateles bicolor,Tui chub,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Siphateles,invasive,omnivore,,,40,,,,,2.0,2.0,3,,,,"Pyramid Lake, USA",9.2,9.2,1.5,1.5,6.5,7.0,,,,,15.0,22.0
F0597,Siphateles bicolor,Tui chub,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Siphateles,established,omnivore,,,40,,,,,2.0,2.0,3,,,,"Owens River Basin, USA",7.8,7.8,0.3,0.3,6.8,7.2,,,,,14.0,20.0
F0597,Siphateles bicolor,Tui chub,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Siphateles,established,omnivore,,,40,,,,,2.0,2.0,3,,,,"Goose Lake, USA",8.0,8.0,0.2,0.2,7.0,7.0,,,,,12.0,20.0
F0597,Siphateles bicolor,Tui chub,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Siphateles,established,omnivore,,,40,,,,,2.0,2.0,3,,,,"Crowley Lake, USA",7.6,7.6,0.2,0.2,6.9,6.9,,,,,13.0,19.0
F0598,Strongylura marina,Atlantic needlefish,Animalia,Chordata,Actinopterygii,Beloniformes,Belonidae,Strongylura,established,predator,,,64,,,,,,,3.78,,,,"Chesapeake Bay, USA",7.6,7.6,10.0,18.0,6.5,7.2,2.0,3.5,5.0,15.0,18.0,26.0
F0598,Strongylura marina,Atlantic needlefish,Animalia,Chordata,Actinopterygii,Beloniformes,Belonidae,Strongylura,established,predator,,,64,,,,,,,3.78,,,,"Galveston Bay, USA",7.8,7.8,12.0,20.0,6.8,7.1,2.2,3.8,10.0,20.0,20.0,28.0
F0598,Strongylura marina,Atlantic needlefish,Animalia,Chordata,Actinopterygii,Beloniformes,Belonidae,Strongylura,established,predator,,,64,,,,,,,3.78,,,,"Sabine Lake, USA",7.5,7.5,8.0,16.0,6.9,7.2,,,,,20.0,27.0
F0599,Synodontis ocellifer,Ocellated Synodontis,Animalia,Chordata,Actinopterygii,Siluriformes,Mochokidae,Synodontis,reported,omnivore,,,,23,27,4.0,4.0,,,3.12,,,,"Lake Kainji, Nigeria",7.4,7.4,0.2,0.2,6.8,7.2,2.0,3.5,10.0,25.0,25.0,30.0
F0599,Synodontis ocellifer,Ocellated Synodontis,Animalia,Chordata,Actinopterygii,Siluriformes,Mochokidae,Synodontis,reported,omnivore,,,,23,27,4.0,4.0,,,3.12,,,,"Lake Faguibine, Mali",7.2,7.2,0.2,0.2,6.7,7.1,,,,,24.0,30.0
F0599,Synodontis ocellifer,Ocellated Synodontis,Animalia,Chordata,Actinopterygii,Siluriformes,Mochokidae,Synodontis,reported,omnivore,,,,23,27,4.0,4.0,,,3.12,,,,"Gambia River Basin, Gambia",7.3,7.3,0.2,0.2,6.9,6.9,,,,,25.0,30.0
F0599,Synodontis ocellifer,Ocellated Synodontis,Animalia,Chordata,Actinopterygii,Siluriformes,Mochokidae,Synodontis,reported,omnivore,,,,23,27,4.0,4.0,,,3.12,,,,"Niger River (Middle Reach), Nigeria",7.5,7.5,0.2,0.2,6.8,7.2,,,,,25.0,30.0
F0600,Tanichthys albonubes,White cloud mountain minnow,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Tanichthys,invasive,omnivore,,,2.2,18,22,4.0,4.0,,,2.74,,,300.0,"White Cloud Mountain Streams, China",6.0,8.0,0.2,0.2,6.8,7.2,,,,,18.0,22.0
F0600,Tanichthys albonubes,White cloud mountain minnow,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Tanichthys,established,omnivore,,,2.2,18,22,4.0,4.0,,,2.74,,,300.0,"Hainan Island Streams, China",6.5,7.5,0.2,0.2,6.9,6.9,,,,,18.0,22.0
F0600,Tanichthys albonubes,White cloud mountain minnow,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Tanichthys,established,omnivore,,,2.2,18,22,4.0,4.0,,,2.74,,,300.0,"Northern Vietnam Streams, Vietnam",6.4,7.2,0.2,0.2,6.8,7.1,,,,,18.0,22.0
F0601,Xenentodon cancila,Freshwater garfish,Animalia,Chordata,Actinopterygii,Beloniformes,Belonidae,Xenentodon,established,carnivore,,,30,,,,,,,3.86,,,,"Kaptai Lake, Bangladesh",7.2,7.2,0.2,0.2,6.8,7.2,,,,,22.0,28.0
F0601,Xenentodon cancila,Freshwater garfish,Animalia,Chordata,Actinopterygii,Beloniformes,Belonidae,Xenentodon,established,carnivore,,,30,,,,,,,3.86,,,,"Chilika Lake, India",7.5,7.5,1.0,2.0,6.9,6.9,,,,,24.0,30.0
F0601,Xenentodon cancila,Freshwater garfish,Animalia,Chordata,Actinopterygii,Beloniformes,Belonidae,Xenentodon,established,carnivore,,,30,,,,,,,3.86,,,,"Beel Mahmudpur, Bangladesh",,,,,,,,,,,,
F0601,Xenentodon cancila,Freshwater garfish,Animalia,Chordata,Actinopterygii,Beloniformes,Belonidae,Xenentodon,established,carnivore,,,30,,,,,,,3.86,,,,"Mekong River Floodplain, Vietnam",7.0,7.0,0.2,0.2,6.8,7.1,,,,,24.0,30.0
F0602,Toxotes chatareus,Spotted archerfish,Animalia,Chordata,Actinopterygii,Perciformes,Toxotidae,Toxotes,invasive,predator,,,29,25,30,5.0,5.0,,,3.33,,,,"Lake Murray, Papua New Guinea",6.8,6.8,0.2,0.2,6.9,6.9,,,,,25.0,30.0
F0602,Toxotes chatareus,Spotted archerfish,Animalia,Chordata,Actinopterygii,Perciformes,Toxotidae,Toxotes,established,predator,,,29,25,30,5.0,5.0,,,3.33,,,,"Kakadu Billabongs, Australia",7.2,7.2,0.3,0.3,6.8,7.2,,,,,25.0,30.0
F0602,Toxotes chatareus,Spotted archerfish,Animalia,Chordata,Actinopterygii,Perciformes,Toxotidae,Toxotes,established,predator,,,29,25,30,5.0,5.0,,,3.33,,,,"Mahakam River Delta, Indonesia",7.0,7.0,0.5,0.5,6.7,6.7,,,,,26.0,30.0
F0602,Toxotes chatareus,Spotted archerfish,Animalia,Chordata,Actinopterygii,Perciformes,Toxotidae,Toxotes,established,predator,,,29,25,30,5.0,5.0,,,3.33,,,,"Perak River Estuary, Malaysia",7.4,7.4,0.4,0.4,6.8,6.8,,,,,25.0,30.0
F0602,Toxotes chatareus,Spotted archerfish,Animalia,Chordata,Actinopterygii,Perciformes,Toxotidae,Toxotes,established,predator,,,29,25,30,5.0,5.0,,,3.33,,,,"Fly River Tributaries, Papua New Guinea",6.9,6.9,0.2,0.2,6.9,6.9,,,,,25.0,30.0
F0603,Acheilognathus asmussii,Russian bitterling,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Acheilognathus,failed,omnivore,,,,18,22,4.0,4.0,2.0,2.0,7.2,,,1000.0,"Lake Khanka, Russia/China",0.2,0.2,6.8,7.2,,,,,18.0,22.0,,
F0604,Alburnoides taeniatus,Striped bystranka,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Alburnoides,established,predator,,,,10,20,10.0,10.0,,,3.2,,,,"Zeravshan River, Uzbekistan",7.2,7.2,0.2,0.2,6.8,7.2,,,,,12.0,20.0
F0604,Alburnoides taeniatus,Striped bystranka,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Alburnoides,established,predator,,,,10,20,10.0,10.0,,,3.2,,,,"Amu Darya River, Turkmenistan",7.4,7.4,0.3,0.3,6.9,6.9,,,,,14.0,22.0
F0604,Alburnoides taeniatus,Striped bystranka,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Alburnoides,established,predator,,,,10,20,10.0,10.0,,,3.2,,,,"Syr Darya River, Kazakhstan",7.3,7.3,0.2,0.2,6.7,7.1,,,,,13.0,21.0
F0605,Ambassis elongata,Elongate glassfish,Animalia,Chordata,Actinopterygii,Perciformes,Ambassidae,Ambassis,reported,carnivore,,,5.5,20,32,12.0,12.0,3.3,3.3,3,,,,"O'Shannessy River, Australia",7.2,7.2,0.2,0.2,6.8,7.2,,,15.0,30.0,20.0,32.0
F0605,Ambassis elongata,Elongate glassfish,Animalia,Chordata,Actinopterygii,Perciformes,Ambassidae,Ambassis,reported,carnivore,,,5.5,20,32,12.0,12.0,3.3,3.3,3,,,,"Leichhardt River, Australia",7.4,7.4,0.2,0.2,6.9,6.9,,,20.0,35.0,22.0,32.0
F0605,Ambassis elongata,Elongate glassfish,Animalia,Chordata,Actinopterygii,Perciformes,Ambassidae,Ambassis,reported,carnivore,,,5.5,20,32,12.0,12.0,3.3,3.3,3,,,,"Norman River, Australia",7.3,7.3,0.2,0.2,6.8,6.8,,,18.0,30.0,21.0,31.0
F0606,Ambastaia sidthimunki,Dwarf botia,Animalia,Chordata,Actinopterygii,Cypriniformes,Botiidae,Ambastaia,reported,predator,,,,26,28,2.0,2.0,,,2.94,,,,"Mae Klong River, Thailand",6.5,7.5,0.2,0.2,6.8,7.2,,,,,26.0,28.0
F0606,Ambastaia sidthimunki,Dwarf botia,Animalia,Chordata,Actinopterygii,Cypriniformes,Botiidae,Ambastaia,reported,predator,,,,26,28,2.0,2.0,,,2.94,,,,"Chao Phraya River, Thailand",6.0,7.5,0.2,0.2,6.9,6.9,,,,,26.0,28.0
F0606,Ambastaia sidthimunki,Dwarf botia,Animalia,Chordata,Actinopterygii,Cypriniformes,Botiidae,Ambastaia,reported,predator,,,,26,28,2.0,2.0,,,2.94,,,,"Mekong River Floodplain, Cambodia",6.2,7.4,0.2,0.2,6.8,7.1,,,,,26.0,28.0
F0607,Amblypharyngodon chulabhornae,Princess Carplet,Animalia,Chordata,Actinopterygii,Cypriniformes,Danionidae,Amblypharyngodon,established,omnivore,,,,,,,,3.1,3.1,,,,,"Bung Boraphet, Thailand",7.2,7.2,0.2,0.2,6.8,7.2,,,,,26.0,30.0
F0607,Amblypharyngodon chulabhornae,Princess Carplet,Animalia,Chordata,Actinopterygii,Cypriniformes,Danionidae,Amblypharyngodon,established,omnivore,,,,,,,,3.1,3.1,,,,,"Tonle Sap Floodplain, Cambodia",7.0,7.0,0.2,0.2,6.9,6.9,,,,,26.0,30.0
F0607,Amblypharyngodon chulabhornae,Princess Carplet,Animalia,Chordata,Actinopterygii,Cypriniformes,Danionidae,Amblypharyngodon,reported,omnivore,,,,,,,,3.1,3.1,,,,,"Vientiane Wetlands, Laos",,,,,,,,,,,,
F0607,Amblypharyngodon chulabhornae,Princess Carplet,Animalia,Chordata,Actinopterygii,Cypriniformes,Danionidae,Amblypharyngodon,established,omnivore,,,,,,,,3.1,3.1,,,,,"Chao Phraya Drainage, Thailand",7.1,7.1,0.2,0.2,6.8,7.1,,,,,26.0,30.0
F0608,Cichlasoma trimaculatum,Three spot cichlid,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Cichlasoma,invasive,predator,,,,,,,,,,3.44,,,,"Lake Olomega, El Salvador",7.5,7.5,0.3,0.3,6.8,7.2,,,,,26.0,30.0
F0608,Cichlasoma trimaculatum,Three spot cichlid,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Cichlasoma,invasive,predator,,,,,,,,,,3.44,,,,"Río Lempa Basin, El Salvador",7.4,7.4,0.2,0.2,6.9,6.9,,,,,25.0,30.0
F0608,Cichlasoma trimaculatum,Three spot cichlid,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Cichlasoma,invasive,predator,,,,,,,,,,3.44,,,,"Río Suchiate, Mexico",7.3,7.3,0.2,0.2,6.8,6.8,,,,,25.0,30.0
F0609,Andinoacara pulcher,Blue acara,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Andinoacara,established,predator,,,,18,23,5.0,5.0,,,3.27,,,,"Lake Valencia, Venezuela",7.5,7.5,0.2,0.2,6.8,7.2,,,,,22.0,28.0
F0609,Andinoacara pulcher,Blue acara,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Andinoacara,established,predator,,,,18,23,5.0,5.0,,,3.27,,,,"Caroni River Basin, Trinidad",7.2,7.2,0.2,0.2,6.9,6.9,,,,,22.0,28.0
F0610,Anostomus anostomus,Striped headstander,Animalia,Chordata,Actinopterygii,Characiformes,Anostomidae,Anostomus,reported,omnivore,,,,22,28,6.0,6.0,,,2.96,,,,"Lake Guri, Venezuela",6.5,7.5,0.2,0.2,6.8,7.2,,,,,24.0,28.0
F0610,Anostomus anostomus,Striped headstander,Animalia,Chordata,Actinopterygii,Characiformes,Anostomidae,Anostomus,reported,omnivore,,,,22,28,6.0,6.0,,,2.96,,,,"Lake Amucu, Guyana",6.0,7.2,0.2,0.2,6.9,6.9,,,,,24.0,28.0
F0610,Anostomus anostomus,Striped headstander,Animalia,Chordata,Actinopterygii,Characiformes,Anostomidae,Anostomus,reported,omnivore,,,,22,28,6.0,6.0,,,2.96,,,,"Orinoco River Floodplain, Venezuela",6.0,7.0,0.2,0.2,6.8,7.1,,,,,24.0,28.0
F0611,Aphanius fasciatus,Mediterranean banded killifish,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Aphaniidae,Aphanius,established,grazer,,,4.683333,10,24,14.0,14.0,,,2.66,,,,"Lake Burano, Italy",7.5,7.5,30.0,30.0,6.5,7.2,2.5,3.5,10.0,20.0,18.0,24.0
F0611,Aphanius fasciatus,Mediterranean banded killifish,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Aphaniidae,Aphanius,established,grazer,,,4.683333,10,24,14.0,14.0,,,2.66,,,,"Lake Ichkeul, Tunisia",7.2,7.2,15.0,35.0,6.8,6.8,,,,,18.0,26.0
F0611,Aphanius fasciatus,Mediterranean banded killifish,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Aphaniidae,Aphanius,established,grazer,,,4.683333,10,24,14.0,14.0,,,2.66,,,,"Étang de Thau, France",7.4,7.4,28.0,28.0,6.9,6.9,,,,,17.0,23.0
F0611,Aphanius fasciatus,Mediterranean banded killifish,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Aphaniidae,Aphanius,established,grazer,,,4.683333,10,24,14.0,14.0,,,2.66,,,,"Lake Bardawil, Egypt",7.3,7.3,40.0,40.0,6.7,6.7,,,,,20.0,26.0
